,Time,RH,AH,RH_XGB,AH_XGB,RH_NN,AH_NN,RH_AVG,AH_AVG
30,2004-03-12 00:00:00,58.525000572205,0.6437636096330573,59.128130000000006,0.69538534,60.332268000000006,0.6353723000000001,59.730199000000006,0.66537882
31,2004-03-12 01:00:00,59.674999237061,0.6307660602738635,60.843433,0.6721388,59.902930000000005,0.60989887,60.3731815,0.641018835
32,2004-03-12 02:00:00,61.799999237061,0.6275973687868803,66.13248,0.611735,62.692190000000004,0.61799943,64.412335,0.6148672150000001
33,2004-03-12 03:00:00,62.27499961853,0.6261075278097894,71.65221,0.7001550999999999,66.50842,0.64402395,69.080315,0.672089525
34,2004-03-12 04:00:00,65.900001525879,0.6247536319724682,65.88984,0.6262996999999999,70.582054,0.6846975000000001,68.23594700000001,0.6554986
35,2004-03-12 05:00:00,64.97500038147,0.6232823211022999,65.279106,0.63284016,71.75050999999999,0.69267875,68.51480799999999,0.662759455
36,2004-03-12 06:00:00,62.949999809265,0.6234275392144519,63.225193000000004,0.61623865,69.94962,0.6828098000000001,66.5874065,0.6495242250000001
37,2004-03-12 07:00:00,65.075001716614,0.6316281144389537,65.25609,0.63346916,71.47294000000001,0.6695705,68.36451500000001,0.65151983
38,2004-03-12 08:00:00,63.14999961853,0.6499331393073879,67.161865,0.6723543000000001,69.86964,0.67819214,68.5157525,0.67527322
39,2004-03-12 09:00:00,56.199998855591005,0.6560651189171942,57.393177,0.6799743,57.84915,0.7475904000000001,57.6211635,0.71378235
40,2004-03-12 10:00:00,41.749999046325996,0.6319501309937225,43.50254,0.69768107,45.278659999999995,0.6849447,44.3906,0.691312885
41,2004-03-12 11:00:00,38.449999809265,0.6243042942153901,40.67301,0.66795325,37.831641999999995,0.65674543,39.252326,0.66234934
42,2004-03-12 12:00:00,36.5,0.6195323226057363,36.09772,0.6485628999999999,34.695824,0.61550057,35.396772,0.632031735
43,2004-03-12 13:00:00,34.474999427795,0.6261647401566796,33.989253999999995,0.6385821999999999,33.42029,0.6456771,33.704772,0.64212965
44,2004-03-12 14:00:00,35.725000381470004,0.6560306119627572,36.252922,0.70166296,34.27673,0.65893,35.264826,0.68029648
45,2004-03-12 15:00:00,37.024999618529996,0.6609611395034868,38.391647,0.70864034,38.372355999999996,0.6990733,38.3820015,0.7038568199999999
46,2004-03-12 16:00:00,37.175000190735,0.6657285250911997,39.100925,0.68087244,35.233191999999995,0.6614707,37.167058499999996,0.67117157
47,2004-03-12 17:00:00,34.349999427795,0.6549085143270723,33.954727,0.6468381999999999,31.38125,0.6352525,32.6679885,0.64104535
48,2004-03-12 18:00:00,39.550000190735,0.6766265078085045,45.574909999999996,0.7122951,43.526352,0.7494335,44.550630999999996,0.7308642999999999
49,2004-03-12 19:00:00,43.425000190735,0.7084497598177374,44.6448,0.81606525,43.087532,0.7124782,43.866166,0.764271725
50,2004-03-12 20:00:00,50.525000572205,0.7478032188508966,50.489906,0.73962164,49.488490000000006,0.8335991,49.989198,0.78661037
51,2004-03-12 21:00:00,53.349999427795,0.7536202227825304,55.323485999999995,0.7506785,52.73174,0.7431627,54.027613,0.7469205999999999
52,2004-03-12 22:00:00,59.125000953674004,0.7739800033862854,58.41871,0.75147086,55.990596999999994,0.716224,57.20465349999999,0.73384743
53,2004-03-12 23:00:00,64.624999046326,0.7770739425473616,63.892815,0.77952117,62.34636999999999,0.75559443,63.119592499999996,0.7675578000000001
54,2004-03-13 00:00:00,64.125,0.7597465282359432,64.91355,0.7812747,60.261227000000005,0.68742687,62.5873885,0.734350785
55,2004-03-13 01:00:00,63.900001525879,0.7422764129225364,64.12555,0.7410878000000001,62.27163,0.6983550000000001,63.19859,0.7197214000000001
56,2004-03-13 02:00:00,63.924998283386,0.7256153712649386,63.805847,0.7345353,62.561314,0.6848801,63.183580500000005,0.7097077
57,2004-03-13 03:00:00,67.52499961853,0.7173121148941005,66.99629,0.7129643,66.28905,0.6613673000000001,66.64267000000001,0.6871658
58,2004-03-13 04:00:00,71.075000762939,0.7157784693036635,69.84924000000001,0.62594384,67.63471,0.64416236,68.741975,0.6350531
59,2004-03-13 05:00:00,63.574999809265,0.6981546204756909,63.73739200000001,0.68799603,63.775654,0.69377846,63.756523,0.690887245
60,2004-03-13 06:00:00,67.47500038147,0.6886721470838881,67.2049,0.67424107,65.18035,0.64715767,66.19262499999999,0.66069937
61,2004-03-13 07:00:00,71.89999961853,0.6931985587343715,71.36199,0.73663896,69.73467,0.7037474,70.54832999999999,0.72019318
62,2004-03-13 08:00:00,71.550001144409,0.6944754797176015,71.68046600000001,0.70163447,71.54389,0.6992681,71.612178,0.700451285
63,2004-03-13 09:00:00,59.666667938232,0.7123665611992754,60.766888,0.7536246,61.71833,0.7007503,61.242609,0.72718745
64,2004-03-13 10:00:00,51.175000190735,0.7334583850640767,60.34311999999999,0.7671408000000001,50.51448,0.7252415,55.428799999999995,0.74619115
65,2004-03-13 11:00:00,42.199999809265,0.7450937577774329,43.25339,0.7892424,40.915442999999996,0.73782825,42.0844165,0.763535325
66,2004-03-13 12:00:00,33.824999809265,0.708963570176462,33.9548,0.7060764,30.699628999999998,0.6876983,32.3272145,0.69688735
67,2004-03-13 13:00:00,31.275000095366998,0.6950081047527402,30.702842999999998,0.6846085,25.37959,0.6208066999999999,28.041216499999997,0.6527075999999999
68,2004-03-13 14:00:00,34.800000190735,0.7126738741944919,33.02182,0.679929,29.147701,0.6378534,31.0847605,0.6588912
69,2004-03-13 15:00:00,33.649999618529996,0.704207020809635,33.604942,0.730633,31.537328999999996,0.6930023,32.5711355,0.71181765
70,2004-03-13 16:00:00,35.100000381470004,0.7012032509364389,34.35174,0.71055704,30.532558,0.6692714,32.442149,0.6899142199999999
71,2004-03-13 17:00:00,37.799999237061,0.7117364038435915,38.5447,0.696968,35.45173,0.7166504,36.998215,0.7068092
72,2004-03-13 18:00:00,41.024999618529996,0.7451314943585404,40.84567,0.7341996999999999,40.299217,0.7612912,40.5724435,0.7477454499999999
73,2004-03-13 19:00:00,42.400000572205,0.7569143276676089,42.896652,0.70322365,41.761340000000004,0.78258044,42.328996000000004,0.742902045
74,2004-03-13 20:00:00,44.100000381470004,0.7786406550707863,44.500526,0.7709495,43.679672,0.8041547,44.090098999999995,0.7875521
75,2004-03-13 21:00:00,46.775000572205,0.8091244285768237,49.11192,0.7871925999999999,45.797215,0.7950444000000001,47.454567499999996,0.7911185000000001
76,2004-03-13 22:00:00,48.625,0.8059694141072296,48.98899,0.82204825,54.533802,0.8707014000000001,51.761396000000005,0.846374825
77,2004-03-13 23:00:00,49.275000572205,0.8193361244198358,47.895447,0.81028634,51.199245,0.8425404000000001,49.547346,0.82641337
78,2004-03-14 00:00:00,53.600000381470004,0.8497717204331877,54.100784,0.86824036,54.654219999999995,0.83666015,54.37750199999999,0.852450255
79,2004-03-14 01:00:00,51.5,0.8536231326791223,48.317818,0.765461,48.738354,0.81058264,48.528086,0.78802182
80,2004-03-14 02:00:00,58.900000572205,0.8537400738793904,58.697742000000005,0.8406530000000001,57.528088000000004,0.8297116,58.112915,0.8351823
81,2004-03-14 03:00:00,63.425000190735,0.8674492315744939,63.589676000000004,0.8028689,63.81125600000001,0.82660013,63.700466000000006,0.814734515
82,2004-03-14 04:00:00,61.10000133514399,0.8603162131672637,61.87475,0.88335544,63.116787,0.82753456,62.4957685,0.855445
83,2004-03-14 05:00:00,63.10000038147,0.8532753834381319,64.52776,0.8587969000000001,63.15931,0.84337264,63.843535,0.85108477
84,2004-03-14 06:00:00,62.150000572205,0.8472636259100265,62.696175,0.8058701,62.555943000000006,0.8319716999999999,62.626059,0.8189209
85,2004-03-14 07:00:00,67.649998664856,0.8529987302926639,62.76239,0.80209243,66.113556,0.81360406,64.437973,0.807848245
86,2004-03-14 08:00:00,62.674999237061,0.8530382230087753,63.189094999999995,0.8799,62.76376,0.82612723,62.9764275,0.8530136150000001
87,2004-03-14 09:00:00,60.0,0.8627151273296463,61.036559999999994,0.9072657,62.885162,0.90042317,61.960860999999994,0.903844435
88,2004-03-14 10:00:00,53.074999809265,0.8727816223552813,53.596546,0.85268456,55.864506000000006,0.9221666,54.730526,0.8874255799999999
89,2004-03-14 11:00:00,46.099999427795,0.8789310942666374,46.19965,0.8717021999999999,49.1069,0.92299336,47.653275,0.8973477799999999
90,2004-03-14 12:00:00,38.25,0.8474048021414429,38.40811,0.8588134,39.28626,0.8784936,38.847184999999996,0.8686535
91,2004-03-14 13:00:00,31.449999809264998,0.7811957165002227,34.15379,0.88842714,31.117682000000002,0.80618113,32.635736,0.847304135
92,2004-03-14 14:00:00,30.199999809264998,0.7615918767626616,30.341734000000002,0.8616811,28.074209999999997,0.7457675,29.207971999999998,0.8037243000000001
93,2004-03-14 15:00:00,28.950000286102,0.7524589545694458,29.529058000000003,0.8071592,26.333004,0.74687713,27.931031,0.777018165
94,2004-03-14 16:00:00,28.399999618529996,0.7516273241188697,28.641167,0.77394676,26.165722,0.73020315,27.4034445,0.752074955
95,2004-03-14 17:00:00,30.75,0.7696154919144513,30.363970000000002,0.731689,28.035220000000002,0.75989944,29.199595000000002,0.7457942200000001
96,2004-03-14 18:00:00,36.699999809265,0.8307061318496992,36.916073,0.8176886999999999,33.12547,0.80192924,35.020771499999995,0.80980897
97,2004-03-14 19:00:00,41.725000381470004,0.8731957705577488,41.694305,0.8439263000000001,41.128033,0.83589125,41.411169,0.839908775
98,2004-03-14 20:00:00,46.099999427795,0.9209535360575976,45.719429999999996,0.89089084,46.310383,0.88464284,46.014906499999995,0.8877668400000001
99,2004-03-14 21:00:00,49.575000762939,0.9319900473249648,48.730446,0.9231511,51.21399,0.9283309000000001,49.972218,0.925741
100,2004-03-14 22:00:00,50.950000762939,0.9341472131622556,47.99855,0.84952056,52.09812,0.92655337,50.048335,0.888036965
101,2004-03-14 23:00:00,55.925000190735,0.9313856224921276,52.685448,0.89827096,57.36630600000001,0.94954735,55.02587700000001,0.923909155
102,2004-03-15 00:00:00,54.675001144408995,0.9163543254683044,54.690132,0.92835706,55.348335,0.9341195999999999,55.0192335,0.93123833
103,2004-03-15 01:00:00,57.0,0.9094489367663466,57.332882,0.87837064,58.476986,0.93001395,57.904934,0.904192295
104,2004-03-15 02:00:00,61.349999427795,0.936085703142246,60.035088,0.9324894,62.419636,0.94589627,61.227362,0.9391928350000001
105,2004-03-15 03:00:00,63.474999427795,0.9230174218998716,64.64855,0.9877950999999999,69.22548,0.98144764,66.937015,0.9846213699999999
106,2004-03-15 04:00:00,65.35000038147,0.9351122865764488,65.58915999999999,0.9473148000000001,69.835266,0.95987034,67.71221299999999,0.9535925700000001
107,2004-03-15 05:00:00,67.449998855591,0.9375381769341324,67.55751,0.9610584999999999,70.8071,0.96062315,69.182305,0.960840825
108,2004-03-15 06:00:00,70.52499961853,0.9475162243381904,70.30317,0.9760154000000001,71.30056,0.99412096,70.80186499999999,0.9850681800000001
109,2004-03-15 07:00:00,70.200000762939,0.9400950960184871,68.354576,0.95792615,68.38114,0.9703689,68.367858,0.964147525
110,2004-03-15 08:00:00,63.875000953674004,0.916954694148268,61.088595999999995,0.9101087,66.30425,0.9313115,63.696422999999996,0.9207101
111,2004-03-15 09:00:00,54.324999809265,0.9076095360418625,54.185894,0.8958545,56.523433999999995,0.9846893,55.354664,0.9402718999999999
112,2004-03-15 10:00:00,45.649999618529996,0.8992981706467373,45.772434000000004,0.9591151,45.155840000000005,0.9651970999999999,45.46413700000001,0.9621561
113,2004-03-15 11:00:00,38.525000572205,0.880059991386787,39.899456,0.8693334,40.438717,0.96299696,40.1690865,0.91616518
114,2004-03-15 12:00:00,34.050000190735,0.8903685188126028,33.148663,0.88233596,34.466473,0.8917489,33.807568,0.8870424299999999
115,2004-03-15 13:00:00,32.174999237061,0.9095992195673936,31.60169,0.9319396000000001,32.4222,0.92947215,32.011945,0.9307058750000001
116,2004-03-15 14:00:00,29.975000381470004,0.8756585288124981,30.510341999999998,0.8969574,28.5687,0.8869289,29.539521,0.89194315
117,2004-03-15 15:00:00,28.900000095366998,0.873591912397843,29.741087,0.93909633,25.636162,0.85492045,27.6886245,0.8970083900000001
118,2004-03-15 16:00:00,29.399999618529996,0.8847617117200978,30.22611,0.91781235,25.644064,0.83142793,27.935087,0.87462014
119,2004-03-15 17:00:00,31.325000762939,0.9137352111085141,31.045206,0.9183256,29.082949,0.9172043,30.0640775,0.91776495
120,2004-03-15 18:00:00,35.375000953674004,0.9546998207473484,35.975291999999996,0.9981486999999999,38.7181,1.0724381,37.346695999999994,1.0352934
121,2004-03-15 19:00:00,42.5,1.0086313341074231,42.429657,1.039518,43.49238,1.0892728999999999,42.961018499999994,1.06439545
122,2004-03-15 20:00:00,52.625000953674004,1.0945180933132783,52.17241,0.98883796,48.931003999999994,1.0958834,50.55170699999999,1.04236068
123,2004-03-15 21:00:00,57.375,1.0786268914239705,55.904675,0.8954556,53.70920600000001,1.0004309999999998,54.8069405,0.9479432999999999
124,2004-03-15 22:00:00,60.150000572205,1.0653715549625935,58.522217000000005,0.9296358,53.001755,0.9450206,55.76198600000001,0.9373282000000001
125,2004-03-15 23:00:00,61.449998855591005,1.057955499077892,60.463524,0.9875965,57.965878000000004,0.9577611999999999,59.214701000000005,0.9726788499999999
126,2004-03-16 00:00:00,65.699999491374,1.049372403097042,65.05985,0.9137161,62.3989,0.99703974,63.729375,0.95537792
127,2004-03-16 01:00:00,60.550001144408995,1.0148194658330398,57.22254,0.9021005999999999,57.642036,0.91514194,57.432288,0.90862127
128,2004-03-16 02:00:00,59.224999427795,0.9879081107816498,58.46719399999999,0.89170164,58.099309999999996,0.9509175,58.28325199999999,0.92130957
129,2004-03-16 03:00:00,62.050000190735,0.9635549956184192,60.9426,0.94924736,61.16191,0.92947555,61.052255,0.939361455
130,2004-03-16 04:00:00,66.150000572205,0.9450361951968504,65.97296999999999,0.9278033000000001,64.77103000000001,0.9162094000000001,65.372,0.9220063500000001
131,2004-03-16 05:00:00,63.22500038147,0.9282898040213576,62.294266,0.9127744000000001,62.631638,0.90156853,62.462952,0.907171465
132,2004-03-16 06:00:00,68.47500038147,0.9081071231015928,68.56774,0.93006694,68.47578,0.91040987,68.52176,0.920238405
133,2004-03-16 07:00:00,66.5,0.8705229495981881,62.63666,0.83922434,65.54596,0.8298869000000001,64.09131,0.83455562
134,2004-03-16 08:00:00,63.650000572205,0.8719365877065632,63.158207,0.9628349,62.891884,0.82827616,63.0250455,0.89555553
135,2004-03-16 09:00:00,56.299999237061,0.8742650471769098,57.077090000000005,0.97074234,59.24961,0.95006716,58.16335,0.96040475
136,2004-03-16 10:00:00,42.875,0.8672254631723162,46.915817,0.9225310999999999,45.082985,0.9985988000000001,45.999401,0.96056495
137,2004-03-16 11:00:00,33.324999332428,0.8416712958240697,33.050434,0.86946106,34.895559999999996,0.8832714,33.972997,0.87636623
138,2004-03-16 12:00:00,27.350000381470004,0.8230691655452694,27.01425,0.8152625,26.648066999999998,0.8286034999999999,26.8311585,0.821933
139,2004-03-16 13:00:00,26.075000286102,0.8263807552458209,26.177704000000002,0.81223565,24.22017,0.84872484,25.198937,0.830480245
140,2004-03-16 14:00:00,23.150000095366998,0.7589369630881299,22.402506,0.7772383,20.108598999999998,0.7740081,21.2555525,0.7756232000000001
141,2004-03-16 15:00:00,20.200000286102,0.7093615130294146,18.322126,0.71769595,18.387638,0.6997158,18.354882,0.7087058749999999
142,2004-03-16 16:00:00,18.574999809265,0.7013857388336394,21.807795000000002,0.81144005,16.498511999999998,0.7059215999999999,19.153153500000002,0.7586808249999999
143,2004-03-16 17:00:00,19.10000038147,0.7098250853631879,18.752073,0.75932145,17.01783,0.7320656999999999,17.8849515,0.745693575
144,2004-03-16 18:00:00,25.699999809264998,0.7518910408124666,25.665174,0.7503089,20.68179,0.65036935,23.173482,0.700339125
145,2004-03-16 19:00:00,34.774999618529996,0.8729931333855647,33.93387,0.81553954,28.678556,0.76574886,31.306213,0.7906442
146,2004-03-16 20:00:00,36.675000190735,0.870389489318189,34.11253,0.83547574,32.312954,0.7745946,33.212742,0.80503517
147,2004-03-16 21:00:00,41.349999427795,0.9007307308826996,41.076454,0.82447,38.48603,0.83766586,39.781242,0.83106793
148,2004-03-16 22:00:00,45.900000572205,0.9341860450216593,38.86755,0.87113404,41.23825,0.8457558000000001,40.0529,0.8584449200000001
149,2004-03-16 23:00:00,48.925000190735,0.9226499255272292,43.43759,0.8546075999999999,46.40837,0.88301957,44.922979999999995,0.8688135849999999
150,2004-03-17 00:00:00,52.925000190735,0.9271282297880028,51.208034999999995,0.8338556,49.72142,0.8847697,50.464727499999995,0.85931265
151,2004-03-17 01:00:00,51.875,0.905875280404742,51.94446,0.87251717,50.92646,0.8909322000000001,51.43546,0.881724685
152,2004-03-17 02:00:00,55.575000762939,0.8909558056211343,54.139458,0.8266713,54.509502000000005,0.8668799999999999,54.32448,0.8467756499999999
153,2004-03-17 03:00:00,57.900000572205,0.8666330082051409,58.44255,0.86495227,59.94611999999999,0.8402417999999999,59.194334999999995,0.852597035
154,2004-03-17 04:00:00,57.900000572205,0.8446603528823093,58.307255000000005,0.86958057,60.33178,0.8552569,59.3195175,0.862418735
155,2004-03-17 05:00:00,58.025000572205,0.8026319321159456,58.134792000000004,0.7974465000000001,60.466118,0.8087794,59.300455,0.80311295
156,2004-03-17 06:00:00,57.39999961853,0.7978457040872352,62.010925,0.8401768000000001,59.833996,0.80716926,60.9224605,0.82367303
157,2004-03-17 07:00:00,65.19999980926501,0.7956455570632858,65.8921,0.8501032,67.67796,0.8437565999999999,66.78503,0.8469298999999999
158,2004-03-17 08:00:00,60.200000762939,0.7957756867981807,59.205073999999996,0.77211773,59.583633,0.75295395,59.394353499999994,0.76253584
159,2004-03-17 09:00:00,50.02499866485601,0.8019804174284915,50.105984,0.8128022,50.75264,0.8557466,50.429311999999996,0.8342744
160,2004-03-17 10:00:00,40.099999427795,0.8048291453438373,40.966408,0.8666654,41.96723,0.87640774,41.466819,0.87153657
161,2004-03-17 11:00:00,33.425000190735,0.8264862161367829,34.581722,0.77062744,32.915283,0.83041066,33.7485025,0.80051905
162,2004-03-17 12:00:00,28.275000572205,0.8471276904737085,27.970243,0.84825957,26.401403000000002,0.82526153,27.185823,0.8367605499999999
163,2004-03-17 13:00:00,25.550000190735002,0.8253948829277935,25.55716,0.80892575,23.113274,0.8053008,24.335217,0.8071132750000001
164,2004-03-17 14:00:00,25.900000095366998,0.8503393425785896,21.782053,0.83133847,22.70326,0.8088232,22.242656500000002,0.820080835
165,2004-03-17 15:00:00,18.699999809265,0.6500177450710016,18.401806,0.7223928000000001,24.317772,0.72706777,21.359789,0.724730285
166,2004-03-17 16:00:00,15.750000238419002,0.6308904544623257,15.923982,0.68030226,20.883501000000003,0.66968066,18.403741500000002,0.67499146
167,2004-03-17 17:00:00,14.900000095367,0.5708019092283132,15.095016000000001,0.6697531999999999,22.79487,0.64403117,18.944943000000002,0.656892185
168,2004-03-17 18:00:00,15.950000286102,0.5236645833000759,15.9777,0.7254334,20.527699,0.54615426,18.2526995,0.63579383
169,2004-03-17 19:00:00,26.5,0.7402606104103562,35.725418,0.75502276,29.867775,0.75539005,32.7965965,0.755206405
170,2004-03-17 20:00:00,38.249999046325996,0.9133141768209518,39.67113,0.8751509,37.99333,0.88518274,38.832229999999996,0.8801668199999999
171,2004-03-17 21:00:00,42.600000381470004,0.9293877038696484,42.309677,0.91757315,38.79759,0.8432991,40.553633500000004,0.8804361249999999
172,2004-03-17 22:00:00,44.125000953674004,0.8558307096853208,44.124176,0.87068665,41.448772,0.8191498,42.786474,0.844918225
173,2004-03-17 23:00:00,50.924999237061,0.9205987579699731,45.26166,0.8934734000000001,48.549793,0.87466246,46.9057265,0.8840679300000001
174,2004-03-18 00:00:00,53.924999237061,0.9023544874899324,52.93844,0.8656733,49.563957,0.8404549000000001,51.2511985,0.8530641000000001
175,2004-03-18 01:00:00,55.449999809265,0.8974730609108261,53.67366,0.8765823,51.904373,0.85481983,52.7890165,0.865701065
176,2004-03-18 02:00:00,52.074999809265,0.8686418772067029,51.731075,0.75029796,50.14045,0.8501392,50.935762499999996,0.80021858
177,2004-03-18 03:00:00,53.875,0.8500589031339439,56.026554000000004,0.87866336,54.364444999999996,0.8269989999999999,55.1954995,0.8528311799999999
178,2004-03-18 04:00:00,61.924999237061,0.8441962816575157,61.74034,0.83369595,63.50362,0.8087994000000001,62.62198,0.821247675
179,2004-03-18 05:00:00,58.85000038147,0.8233024519061931,58.71151700000001,0.8086985999999999,59.156369999999995,0.8030651,58.9339435,0.80588185
180,2004-03-18 06:00:00,62.074999809265,0.8112765628062703,62.391532999999995,0.7859065,63.779469999999996,0.8012376999999999,63.08550149999999,0.7935721
181,2004-03-18 07:00:00,63.25,0.8066818457709178,62.09811800000001,0.7693302,65.32513,0.8393565000000001,63.711624,0.80434335
182,2004-03-18 08:00:00,60.025000572205,0.8116934242390748,60.25277,0.8363664000000001,58.10165799999999,0.8135488000000001,59.17721399999999,0.8249576000000001
183,2004-03-18 09:00:00,50.575000762939,0.8185699237552145,52.950863,0.8143868000000001,47.779537,0.85893124,50.3652,0.83665902
184,2004-03-18 10:00:00,40.524999618529996,0.8209643334545565,42.494957,0.81463677,40.421284,0.86298996,41.4581205,0.838813365
185,2004-03-18 11:00:00,34.449999809265,0.8364562599842863,34.281616,0.8286106,35.502959999999995,0.8315299999999999,34.89228799999999,0.8300702999999999
186,2004-03-18 12:00:00,28.174999713898,0.8218511950371455,27.715805,0.8143144,27.103372999999998,0.8371969000000001,27.409588999999997,0.8257556500000001
187,2004-03-18 13:00:00,28.675000190735002,0.8514933610951715,28.82838,0.8564438,26.146646,0.83550084,27.487513,0.84597232
188,2004-03-18 14:00:00,24.850000381470004,0.7829250121204008,25.077627,0.78376955,22.466469,0.7719592,23.772047999999998,0.777864375
189,2004-03-18 15:00:00,17.833333333333,0.6274693274133316,17.99586,0.66109043,22.632089999999998,0.6621151,20.313975,0.661602765
190,2004-03-18 16:00:00,23.124999523162998,0.8180144786395258,23.398283,0.8281928,22.13342,0.7975163000000001,22.7658515,0.81285455
191,2004-03-18 17:00:00,23.925000190735002,0.7831929181625135,20.646112,0.7520639,22.111387,0.7549965999999999,21.378749499999998,0.75353025
192,2004-03-18 18:00:00,26.774999618529996,0.7445933183512644,27.232740000000003,0.7452309,26.196089,0.7747142,26.714414500000004,0.7599725500000001
193,2004-03-18 19:00:00,31.125,0.7522865185760392,32.194553000000006,0.7527144,32.031998,0.8383929,32.1132755,0.79555365
194,2004-03-18 20:00:00,36.175000190735,0.7676391782873102,36.575466,0.6656385,33.09948,0.7640185,34.837473,0.7148285000000001
195,2004-03-18 21:00:00,48.425000190735,0.8767802411169491,41.44697,0.7878706,42.526432,0.7813709,41.986701,0.78462075
196,2004-03-18 22:00:00,57.775000572205,0.9455578282061462,56.685276,0.76447654,51.220172999999996,0.8533746999999999,53.9527245,0.8089256199999999
197,2004-03-18 23:00:00,64.17500019073499,0.9605556635099728,63.16904399999999,0.90503573,55.262096,0.84788513,59.21557,0.8764604300000001
198,2004-03-19 00:00:00,69.699998855591,0.9735189395480224,68.38005,0.89909875,67.110146,0.88543636,67.745098,0.892267555
199,2004-03-19 01:00:00,71.10000038147,0.9914705590149328,70.170746,0.89044875,63.78244,0.8468253000000001,66.976593,0.8686370250000001
200,2004-03-19 02:00:00,69.299999237061,1.0028708448617707,68.61582,0.97984403,62.748917000000006,0.8841966,65.6823685,0.9320203149999999
201,2004-03-19 03:00:00,67.499998092651,0.9768222346407012,67.35704,0.86704904,61.196690000000004,0.8272325,64.276865,0.84714077
